# t,Benzaldehyde(dcm),NButylamine(dcm),A_N(dcm),A_N_N(dcm),Water(dcm),A_N_W(dcm),A_N_N_W(dcm),A_N_W_W(dcm),TS1_#(dcm),Hemiaminal(dcm),TS2_#(dcm),I_W(dcm),TS1N_#(dcm),Int_N(dcm),TS2N_#(dcm),I_N_W(dcm),TS1W_#(dcm),Int_W(dcm),TS2W_#(dcm),I_W_W(dcm),TS1NW_#(dcm),Int_N_W(dcm),TS2NW_#(dcm),I_N_W_W(dcm),TS1WW_#(dcm),Int_W_W(dcm),TS2WW_#(dcm),I_W_W_W(dcm),Imine(dcm)
6.160930035816020336e+02,5.895369286916989776e-02,5.895323286300253179e-02,4.268162804089182134e-05,1.372529780609509469e-08,8.048695595673162200e-08,8.087318169718869391e-14,7.740950445790761725e-17,1.296047225583364997e-20,0.000000000000000000e+00,6.995799051903806517e-10,0.000000000000000000e+00,3.245303192919299483e-06,0.000000000000000000e+00,8.282568413594086546e-09,0.000000000000000000e+00,4.379791064830399087e-07,0.000000000000000000e+00,1.349437357842514270e-14,0.000000000000000000e+00,9.999194937542490134e-04,0.000000000000000000e+00,5.364971909739171388e-17,0.000000000000000000e+00,1.919460737622390907e-11,0.000000000000000000e+00,2.265018615612320215e-24,0.000000000000000000e+00,3.431947537071043999e-16,1.333721883648190814e-109
6.164821854613724099e+02,5.895352255658078272e-02,5.895306255540514601e-02,4.268138143588944542e-05,1.372517885422097735e-08,7.697092229968620229e-08,7.733971946564907563e-14,7.402726447470643862e-17,1.185271126754667456e-20,0.000000000000000000e+00,7.000170022797999342e-10,0.000000000000000000e+00,3.412349903227481496e-06,0.000000000000000000e+00,8.282496631641569673e-09,0.000000000000000000e+00,4.379753102380415523e-07,0.000000000000000000e+00,1.290478242138434931e-14,0.000000000000000000e+00,9.999230107968608023e-04,0.000000000000000000e+00,5.130561045430510977e-17,0.000000000000000000e+00,1.818986028541333307e-11,0.000000000000000000e+00,2.071422331992051420e-24,0.000000000000000000e+00,3.038135561491204192e-16,1.458339742783032545e-109
6.165170682480602409e+02,5.895350729158880393e-02,5.895304729085535517e-02,4.268135933289656788e-05,1.372516819268320648e-08,7.667049743352938303e-08,7.703780557838423596e-14,7.373827155402205686e-17,1.176035226727269827e-20,0.000000000000000000e+00,7.000561796344527596e-10,0.000000000000000000e+00,3.427336891499263965e-06,0.000000000000000000e+00,8.282490197897210999e-09,0.000000000000000000e+00,4.379749699863904302e-07,0.000000000000000000e+00,1.285440527447060632e-14,0.000000000000000000e+00,9.999233113069262019e-04,0.000000000000000000e+00,5.110531987661033208e-17,0.000000000000000000e+00,1.810502027019897071e-11,0.000000000000000000e+00,2.055281341831893837e-24,0.000000000000000000e+00,3.006333394298510827e-16,1.469789731367980648e-109
6.170319373863588908e+02,5.895328198623585314e-02,5.895282199194061545e-02,4.268103310192381038e-05,1.372501083312751377e-08,7.249214117286274213e-08,7.283874933845227686e-14,6.971891322186006472e-17,1.051342150594049035e-20,0.000000000000000000e+00,7.006344341381591718e-10,0.000000000000000000e+00,3.648794815116198145e-06,0.000000000000000000e+00,8.282395238699093621e-09,0.000000000000000000e+00,4.379699480572411832e-07,0.000000000000000000e+00,1.215375385535136577e-14,0.000000000000000000e+00,9.999274908321380186e-04,0.000000000000000000e+00,4.831964754788501299e-17,0.000000000000000000e+00,1.694105828115746738e-11,0.000000000000000000e+00,1.837363249533743139e-24,0.000000000000000000e+00,2.592560634438591705e-16,1.644119320767021761e-109
6.244885962493500529e+02,5.895001982737617385e-02,5.894955991755035374e-02,4.267630979291106688e-05,1.372273258091177073e-08,4.040388311807626193e-08,4.059203055273989312e-14,3.885175102827766750e-17,3.265552404027454360e-21,0.000000000000000000e+00,7.090085842292774823e-10,0.000000000000000000e+00,6.883656708612116752e-06,0.000000000000000000e+00,8.281020419886126407e-09,0.000000000000000000e+00,4.378972439355258425e-07,0.000000000000000000e+00,6.773103878496773918e-15,0.000000000000000000e+00,9.999595872404347992e-04,0.000000000000000000e+00,2.692673402563702314e-17,0.000000000000000000e+00,8.828881015718721340e-12,0.000000000000000000e+00,5.706996497538657100e-25,0.000000000000000000e+00,6.702428677165507467e-17,5.292716244349796156e-109
6.295909090909090082e+02,5.894778829686912053e-02,5.894732844144241063e-02,4.267307888880858129e-05,1.372117425070380269e-08,3.098080293546547761e-08,3.112258927835330498e-14,2.978727748775285703e-17,1.919821251000699340e-21,0.000000000000000000e+00,7.147381679575622040e-10,0.000000000000000000e+00,9.109041537161326486e-06,0.000000000000000000e+00,8.280080040738055606e-09,0.000000000000000000e+00,4.378475154577076519e-07,0.000000000000000000e+00,5.193048556021209343e-15,0.000000000000000000e+00,9.999690125036492325e-04,0.000000000000000000e+00,2.064447652577581256e-17,0.000000000000000000e+00,6.656971788615056307e-12,0.000000000000000000e+00,3.355148470095188457e-25,0.000000000000000000e+00,3.800075167972452859e-17,9.002052528799461049e-109
6.339539624403124662e+02,5.894588039723945572e-02,5.894542058761900044e-02,4.267031664781763614e-05,1.371984201277235591e-08,2.582446823831454989e-08,2.594092045502145406e-14,2.482717719811352660e-17,1.333845794804157178e-21,0.000000000000000000e+00,7.196372646180334552e-10,0.000000000000000000e+00,1.101458682348307615e-05,0.000000000000000000e+00,8.279276097750920286e-09,0.000000000000000000e+00,4.378050021745534817e-07,0.000000000000000000e+00,4.328444787608426673e-15,0.000000000000000000e+00,9.999741700012158407e-04,0.000000000000000000e+00,1.720681134824011287e-17,0.000000000000000000e+00,5.500180929659357156e-12,0.000000000000000000e+00,2.331076747271369991e-25,0.000000000000000000e+00,2.591891027324603147e-17,1.295562826143433542e-108
6.339539674767456745e+02,5.894588039503724508e-02,5.894542058541684532e-02,4.267031664462934992e-05,1.371984201123466024e-08,2.582446327069774945e-08,2.594091546301063115e-14,2.482717241955176636e-17,1.333845281221515852e-21,0.000000000000000000e+00,7.196372702730581590e-10,0.000000000000000000e+00,1.101458902395792317e-05,0.000000000000000000e+00,8.279276096822992384e-09,0.000000000000000000e+00,4.378050021254838572e-07,0.000000000000000000e+00,4.328443954650964412e-15,0.000000000000000000e+00,9.999741700061845224e-04,0.000000000000000000e+00,1.720680803639277199e-17,0.000000000000000000e+00,5.500179825589501084e-12,0.000000000000000000e+00,2.331075849715926879e-25,0.000000000000000000e+00,2.591889984292329078e-17,1.295563324069450082e-108
6.375996686325709106e+02,5.894428637816481742e-02,5.894382660654329253e-02,4.266800890887434227e-05,1.371872901567031625e-08,2.267110989148681127e-08,2.277208029352082801e-14,2.179382690911600633e-17,1.027945149764477978e-21,0.000000000000000000e+00,7.237306378520055087e-10,0.000000000000000000e+00,1.260779348692390722e-05,0.000000000000000000e+00,8.278604456334686136e-09,0.000000000000000000e+00,4.377694852313140767e-07,0.000000000000000000e+00,3.799698232921798125e-15,0.000000000000000000e+00,9.999773240606274916e-04,0.000000000000000000e+00,1.510450662688286775e-17,0.000000000000000000e+00,4.802830316816130514e-12,0.000000000000000000e+00,1.796473809194528194e-25,0.000000000000000000e+00,1.975573270381154319e-17,1.681169472343217587e-108
6.494681400993240459e+02,5.893909821545221389e-02,5.893863856662803075e-02,4.266049818509294551e-05,1.371510688439357186e-08,1.621910183947178551e-08,1.628842388057416986e-14,1.558736907573250088e-17,5.260289843798965809e-22,0.000000000000000000e+00,7.370549404863542171e-10,0.000000000000000000e+00,1.779712298465376097e-05,0.000000000000000000e+00,8.276418670536202373e-09,0.000000000000000000e+00,4.376538994419489828e-07,0.000000000000000000e+00,2.717848570960349837e-15,0.000000000000000000e+00,9.999837774799028023e-04,0.000000000000000000e+00,1.080303670786390725e-17,0.000000000000000000e+00,3.399202756560797839e-12,0.000000000000000000e+00,9.193071180433452405e-26,0.000000000000000000e+00,9.891748644233796143e-18,3.284888954899862739e-108
6.581673998787828168e+02,5.893529644155648395e-02,5.893483688227305756e-02,4.265499490798650977e-05,1.371245306920947007e-08,1.341954067808003593e-08,1.347514263236272539e-14,1.289435534217063028e-17,3.600969869004456675e-22,0.000000000000000000e+00,7.468197942857851985e-10,0.000000000000000000e+00,2.160167977243667269e-05,0.000000000000000000e+00,8.274817217993978440e-09,0.000000000000000000e+00,4.375692137467083770e-07,0.000000000000000000e+00,2.248430531878395392e-15,0.000000000000000000e+00,9.999865776441465084e-04,0.000000000000000000e+00,8.936607038220719477e-18,0.000000000000000000e+00,2.799413787209721653e-12,0.000000000000000000e+00,6.293184083886140121e-26,0.000000000000000000e+00,6.709418227690786966e-18,4.798664665273968862e-108
6.627272727272726343e+02,5.893330399815956827e-02,5.893284448572102402e-02,4.265211087816671233e-05,1.371106238764449371e-08,1.230524099343584942e-08,1.235538437971117437e-14,1.182246490021927539e-17,3.027152447318328087e-22,0.000000000000000000e+00,7.519377140595318805e-10,0.000000000000000000e+00,2.359593438936432731e-05,0.000000000000000000e+00,8.273978007142322209e-09,0.000000000000000000e+00,4.375248358434853936e-07,0.000000000000000000e+00,2.061590145316909498e-15,0.000000000000000000e+00,9.999876921822201028e-04,0.000000000000000000e+00,8.193718854382131473e-18,0.000000000000000000e+00,2.562333882174523036e-12,0.000000000000000000e+00,5.290360178890189769e-26,0.000000000000000000e+00,5.621179256855996585e-18,5.706272210984518152e-108
6.678557009164867395e+02,5.893106338478495965e-02,5.893060392497839750e-02,4.264886774274327663e-05,1.370949860121064400e-08,1.125510501924134693e-08,1.130010527601854465e-14,1.081229605614134579e-17,2.532397678809394351e-22,0.000000000000000000e+00,7.576933566803298892e-10,0.000000000000000000e+00,2.583878741705982450e-05,0.000000000000000000e+00,8.273034335657857047e-09,0.000000000000000000e+00,4.374749340253060261e-07,0.000000000000000000e+00,1.885508642344553374e-15,0.000000000000000000e+00,9.999887425421317803e-04,0.000000000000000000e+00,7.493607668885769162e-18,0.000000000000000000e+00,2.339630130307332446e-12,0.000000000000000000e+00,4.425709002068560578e-26,0.000000000000000000e+00,4.687129363265997169e-18,6.821073436757072396e-108
6.678934906020652988e+02,5.893104687546599912e-02,5.893058741604708523e-02,4.264884384708480088e-05,1.370948707933869123e-08,1.124799044010613104e-08,1.129295589108272219e-14,1.080545229080496799e-17,2.529190301933230620e-22,0.000000000000000000e+00,7.577357664763166632e-10,0.000000000000000000e+00,2.585531386083800390e-05,0.000000000000000000e+00,8.273027382750640060e-09,0.000000000000000000e+00,4.374745663521635882e-07,0.000000000000000000e+00,1.884315712328204044e-15,0.000000000000000000e+00,9.999887496582211821e-04,0.000000000000000000e+00,7.488864504800597508e-18,0.000000000000000000e+00,2.338128140162060667e-12,0.000000000000000000e+00,4.420103675214054589e-26,0.000000000000000000e+00,4.681111792579877967e-18,6.829649667226849572e-108
6.696201369297223209e+02,5.893029256492239576e-02,5.892983312321293382e-02,4.264775206193545284e-05,1.370896065206108467e-08,1.093309524682316731e-08,1.097651924212822649e-14,1.050254259093443190e-17,2.389356233505282321e-22,0.000000000000000000e+00,7.596734846499244865e-10,0.000000000000000000e+00,2.661041699953574298e-05,0.000000000000000000e+00,8.272709708675697710e-09,0.000000000000000000e+00,4.374577675921353230e-07,0.000000000000000000e+00,1.831515807662010528e-15,0.000000000000000000e+00,9.999890646203730277e-04,0.000000000000000000e+00,7.278928839937740661e-18,0.000000000000000000e+00,2.271539500027200375e-12,0.000000000000000000e+00,4.175724642368964691e-26,0.000000000000000000e+00,4.418227077158921195e-18,7.227418434861929433e-108
6.744476839492980389e+02,5.892818374417029686e-02,5.892772435194974096e-02,4.264469983990729182e-05,1.370748899446623478e-08,1.014226913485001969e-08,1.018181985706485474e-14,9.741814103422776346e-18,2.056185052915758135e-22,0.000000000000000000e+00,7.650909062047368539e-10,0.000000000000000000e+00,2.872154305175322553e-05,0.000000000000000000e+00,8.271821632613528537e-09,0.000000000000000000e+00,4.374108057042561265e-07,0.000000000000000000e+00,1.698914057531126764e-15,0.000000000000000000e+00,9.999898556146979717e-04,0.000000000000000000e+00,6.751695670130844167e-18,0.000000000000000000e+00,2.104254965974102110e-12,0.000000000000000000e+00,3.593462738671978611e-26,0.000000000000000000e+00,3.791889001094441083e-18,8.399712005276003130e-108
6.787351311249947230e+02,5.892631105604365788e-02,5.892585170774820164e-02,4.264198947826280077e-05,1.370618221221625058e-08,9.529676105938674670e-09,9.566227278121502624e-15,9.152535894072616395e-18,1.815169027544886134e-22,0.000000000000000000e+00,7.699019083757779562e-10,0.000000000000000000e+00,3.059636793193260494e-05,0.000000000000000000e+00,8.271033051061055866e-09,0.000000000000000000e+00,4.373691051414073735e-07,0.000000000000000000e+00,1.596197679470706091e-15,0.000000000000000000e+00,9.999904683376152972e-04,0.000000000000000000e+00,6.343288438645271712e-18,0.000000000000000000e+00,1.975087441179153107e-12,0.000000000000000000e+00,3.172254489204222168e-26,0.000000000000000000e+00,3.340921063511870397e-18,9.514708767947516248e-108
6.792363883289062869e+02,5.892609212718904338e-02,5.892563278402748739e-02,4.264167262580231940e-05,1.370602944668975627e-08,9.462865953454676369e-09,9.499090044645999745e-15,9.088268480468754994e-18,1.789794603201755886e-22,0.000000000000000000e+00,7.704643558618034022e-10,0.000000000000000000e+00,3.081555138624193107e-05,0.000000000000000000e+00,8.270940864259569960e-09,0.000000000000000000e+00,4.373642302604572697e-07,0.000000000000000000e+00,1.584995315011276150e-15,0.000000000000000000e+00,9.999905351619183327e-04,0.000000000000000000e+00,6.298747039030083911e-18,0.000000000000000000e+00,1.961015761894891569e-12,0.000000000000000000e+00,3.127909235224315026e-26,0.000000000000000000e+00,3.293524640119245668e-18,9.649584393671595220e-108
6.792363937250846675e+02,5.892609212483222725e-02,5.892563278167072677e-02,4.264167262239133805e-05,1.370602944504520706e-08,9.462865239364417071e-09,9.499089327059765939e-15,9.088267793556088562e-18,1.789794332960204106e-22,0.000000000000000000e+00,7.704643619166903160e-10,0.000000000000000000e+00,3.081555374580637920e-05,0.000000000000000000e+00,8.270940863267161675e-09,0.000000000000000000e+00,4.373642302079782847e-07,0.000000000000000000e+00,1.584995195276487855e-15,0.000000000000000000e+00,9.999905351626323883e-04,0.000000000000000000e+00,6.298746562955977336e-18,0.000000000000000000e+00,1.961015611506709111e-12,0.000000000000000000e+00,3.127908762940487780e-26,0.000000000000000000e+00,3.293524135429140422e-18,9.649585850787872020e-108
6.958636363636362603e+02,5.891883145915256109e-02,5.891837228614119765e-02,4.263116503628318853e-05,1.370096369596384970e-08,7.677040800916535598e-09,7.704523808309790681e-15,7.370411829058811514e-18,1.177697895954094751e-22,0.000000000000000000e+00,7.891189836533216190e-10,0.000000000000000000e+00,3.808509230763839937e-05,0.000000000000000000e+00,8.267883922256033253e-09,0.000000000000000000e+00,4.372025777816522756e-07,0.000000000000000000e+00,1.285558141713092776e-15,0.000000000000000000e+00,9.999923213641853745e-04,0.000000000000000000e+00,5.108163275062663443e-18,0.000000000000000000e+00,1.585997832658777710e-12,0.000000000000000000e+00,2.058187078159455643e-26,0.000000000000000000e+00,2.155187386836324111e-18,1.466054899186132104e-107
6.993028623712067429e+02,5.891732998928803089e-02,5.891687085144035885e-02,4.262899228083356977e-05,1.369991627979386530e-08,7.389395591351903194e-09,7.415470282459524459e-15,7.093713541422947280e-18,1.091117968742038588e-22,0.000000000000000000e+00,7.929769846530056906e-10,0.000000000000000000e+00,3.958847852784195946e-05,0.000000000000000000e+00,8.267251855925431116e-09,0.000000000000000000e+00,4.371691538345108235e-07,0.000000000000000000e+00,1.237327345734008859e-15,0.000000000000000000e+00,9.999926090699985410e-04,0.000000000000000000e+00,4.916393789916325460e-18,0.000000000000000000e+00,1.525731593371032245e-12,0.000000000000000000e+00,1.906876892375573565e-26,0.000000000000000000e+00,1.994785551504750573e-18,1.582779052895063298e-107
6.994272277992720319e+02,5.891727569703603118e-02,5.891681656045973103e-02,4.262891371633364588e-05,1.369987840685181780e-08,7.379420259875594580e-09,7.405446090110301270e-15,7.084117813276746603e-18,1.088177261162708928e-22,0.000000000000000000e+00,7.931164896676032870e-10,0.000000000000000000e+00,3.964284049878959002e-05,0.000000000000000000e+00,8.267229001388540831e-09,0.000000000000000000e+00,4.371679452765269815e-07,0.000000000000000000e+00,1.235654732370846320e-15,0.000000000000000000e+00,9.999926190474314833e-04,0.000000000000000000e+00,4.909743340918528355e-18,0.000000000000000000e+00,1.523641871023672346e-12,0.000000000000000000e+00,1.901737606348240364e-26,0.000000000000000000e+00,1.989339025523806930e-18,1.587086064241565793e-107
